TERM,COLLEGE,DEPT,COURSE,SECT,CRN,TYPE,MIN CREDITS,MAX CREDITS,TITLE,CROSS-LIST,MAX SIZE,ACTUAL ENROLLMENT,PRIMARY INSTRUCTOR FIRST NAME,PRIMARY INSTRUCTOR LAST NAME,SECONDARY INSTRUCTOR FIRST NAME,SECONDARY INSTRUCTOR LAST NAME,START DATE,END DATE,MON-IND,TUE-IND,WED-IND,THU-IND,FRI-IND,SAT-IND,SUN-IND,BEGIN TIME,END TIME,BUILDING,ROOM
201920,VCU Life Sciences,ENVS,ENVS492,3,12666,IND,3,3,INDEPENDENT STUDY,,0,6,James,Vonesh,,,1/14/19,5/3/19,,,,,,,,,,,
201920,VCU Life Sciences,ENVS,ENVS493,3,12668,FLD,3,3,ENVIRONMENTL STUDIES INTERNSHP,,0,2,Stephen,McIninch,,,1/14/19,5/3/19,,,,,,,,,,,
201920,VCU Life Sciences,ENVS,ENVS521,902,32126,LEC,3,3,INTRO TO GEOGRAPHIC INFO SCI,,15,10,Stuart,Blankenship,,,1/14/19,5/3/19,,,W,,,,,1600,1840,LFSCB,103
201920,VCU Life Sciences,ENVS,ENVS521,1,34206,LEC,3,3,INTRO TO GEOGRAPHIC INFO SCI,,15,11,Jennifer,Ciminelli,,,1/14/19,5/3/19,,T,,,,,,1315,1550,LFSCB,103
201920,VCU Life Sciences,ENVS,ENVS541,901,32122,LEC,3,3,PRINCIPLES OF WASTE MANAGEMENT,,15,11,Timothy,Kelly,,,1/14/19,5/3/19,M,,,,,,,1900,2140,LFSCB,103
201920,VCU Life Sciences,ENVS,ENVS591,1,37357,LEC,1,1,TOP: FIELD ECO NON-BREED BIRDS,,0,11,Lesley,Bulluck,Catherine,Viverette,1/14/19,5/3/19,,,,,,,,,,,
201920,VCU Life Sciences,ENVS,ENVS591,905,38303,LEC,3,3,TOP:ENVIRON RISK COMMUNICATION,,18,15,J,Fox,,,1/14/19,5/3/19,,T,,,,,,1600,1840,HHALL,5167
201920,VCU Life Sciences,ENVS,ENVS591,906,38797,LEC,3,3,TOP:AIR POLLUTION & ITS CNTRL,,15,7,Timothy,Kelly,,,1/14/19,5/3/19,,,W,,,,,1900,2140,LFSCB,103
201920,VCU Life Sciences,ENVS,ENVS591,2,38313,LEC,3,3,TOP:STREAM SURVEY METHODS,,10,10,Daniel,McGarvey,,,1/14/19,5/3/19,,,,,F,,,1200,1700,LFSCB,232
201920,VCU Life Sciences,ENVS,ENVS591,901,36635,LEC,3,3,TOP: NAT RESOURCE LEGISLATION,,15,6,Nicole,Rovner,,,1/14/19,5/3/19,,T,,,,,,1800,2040,TEMPL,2224
201920,VCU Life Sciences,ENVS,ENVS591,904,29846,LEC,3,3,TOP:SEM IN SUSTNBLTY ACADEMICS,,0,2,Brian,Toibin,,,1/14/19,5/3/19,,T,,R,,,,1900,2015,TEMPL,2223
201920,VCU Life Sciences,ENVS,ENVS591,902,34893,LEC,3,3,TOP:ENVIRONMENTAL REGULATION,,15,7,Jeter,Watson,,,1/14/19,5/3/19,,,,R,,,,1900,2140,LFSCB,150
201920,VCU Life Sciences,ENVS,ENVS591,903,38648,LEC,3,3,VA WATER QUALITY CAREERS,,15,10,Joseph,Wood,,,1/14/19,5/3/19,M,,,,,,,1800,2040,OLVED,4068
201920,VCU Life Sciences,ENVS,ENVS603,1,24392,LEC,3,3,ENVIRONMENTAL RESEARCH METHOD,,15,13,James,Vonesh,,,1/14/19,5/3/19,M,,W,,,,,1400,1530,LFSCB,150
201920,VCU Life Sciences,ENVS,ENVS675,1,38251,LEC,3,3,ADV ENVIRN APPLICATIONS OF GIS,,15,13,William,Shuart,,,1/14/19,5/3/19,,,,R,,,,900,1140,LFSCB,103
201920,VCU Life Sciences,ENVS,ENVS691,903,38314,LEC,3,3,TOP:RIVER & ESTUARINE SCIENCE,,15,8,Paul,Bukaveckas,,,1/14/19,5/3/19,M,,,,,,,1600,1840,LFSCB,103
201920,VCU Life Sciences,ENVS,ENVS691,2,38771,LEC,1,1,TOPICS:TEACHING PRACTICUM,,0,2,Rodney,Dyer,,,1/14/19,5/3/19,,,,,,,,,,,
201920,VCU Life Sciences,ENVS,ENVS691,3,38923,LEC,3,3,TOP:ADV GEOSPATIAL VISUALIZATN,,0,6,Rodney,Dyer,,,1/14/19,5/3/19,,,,,,,,,,,
201920,VCU Life Sciences,ENVS,ENVS692,2,12676,IND,2,2,INDEPENDENT STUDY,,10,1,Rodney,Dyer,,,1/14/19,5/3/19,,,,,,,,,,,
201920,VCU Life Sciences,ENVS,ENVS693,3,12680,FLD,3,3,ENVIRONMENTL STUDIES INTERNSHP,,10,1,J,Fox,,,1/14/19,5/3/19,,,,,,,,,,,
201920,VCU Life Sciences,ENVS,ENVS697,3,24844,RES,3,3,RESEARCH,,15,5,Rodney,Dyer,,,1/14/19,5/3/19,,,,,,,,,,,
201920,VCU Life Sciences,ENVS,ENVS698,1,12681,MST,1,1,THESIS,,30,2,Rodney,Dyer,,,1/14/19,5/3/19,,,,,,,,,,,
201920,VCU Life Sciences,ENVS,ENVS698,2,12682,MST,2,2,THESIS,,30,1,Rodney,Dyer,,,1/14/19,5/3/19,,,,,,,,,,,
201920,VCU Life Sciences,ENVS,ENVS698,3,12683,MST,3,3,THESIS,,30,2,Rodney,Dyer,,,1/14/19,5/3/19,,,,,,,,,,,
201920,VCU Life Sciences,ENVS,ENVZ105,L52,29471,LAB,1,1,PHYSICAL GEOLOGY LABORATORY,,24,19,Arif,Sikder,,,1/14/19,5/3/19,,,,R,,,,1700,1840,LFSCB,232
201920,VCU Life Sciences,ENVS,ENVZ335,L51,26193,LAB,1,1,ENVIRONMENTAL GEOLOGY LAB,,24,11,Arif,Sikder,,,1/14/19,5/3/19,,,W,,,,,1600,1740,LFSCB,232
201920,VCU Life Sciences,ENVS,ENVZ335,L52,28241,LAB,1,1,ENVIRONMENTAL GEOLOGY LAB,,24,19,Arif,Sikder,,,1/14/19,5/3/19,M,,,,,,,1900,2040,LFSCB,232
201930,VCU Life Sciences,ENVS,ENVS301,901,30514,LEC,3,3,INTRODUCTION TO METEOROLOGY,,30,6,John,Bernier,,,5/21/19,7/11/19,,T,,R,,,,1900,2140,TEMPL,2224
201930,VCU Life Sciences,ENVS,ENVS310,901,30519,LEC,3,3,INTRODUCTION TO OCEANOGRAPHY,,30,20,Steven,Oden,,,5/21/19,7/11/19,,T,,R,,,,1800,2040,HHALL,2119
201930,VCU Life Sciences,ENVS,ENVS311,1,33077,LEC,3,3,POLITICS OF THE ENVIRONMENT,,30,10,Jeter,Watson,,,5/20/19,6/20/19,M,T,W,R,,,,1300,1515,HHALL,2138
201930,VCU Life Sciences,ENVS,ENVS401,1,31394,LEC,3,3,METEOROLOGY AND CLIMATOLOGY,,30,8,Vickie,Connors,,,5/21/19,7/11/19,,T,,R,,,,1500,1740,HHALL,2132
201930,VCU Life Sciences,ENVS,ENVS491,1,38665,LEC,3,3,ENVIRON APPL STATISTICS,,20,11,Daniel,Albrecht-Mallinger,,,6/10/19,7/18/19,M,T,W,R,,,,1300,1440,LFSCB,250
201930,VCU Life Sciences,ENVS,ENVS491,C01,37966,LEC,3,3,T:EXPEDITION PLANNING & MGMT,,0,12,Karl,Schmidt,,,5/20/19,6/7/19,M,T,W,R,F,,,800,2000,OFCMP,
201930,VCU Life Sciences,ENVS,ENVS492,1,10953,IND,1,1,INDEPENDENT STUDY,,0,2,Rodney,Dyer,,,5/20/19,8/9/19,,,,,,,,,,,
201930,VCU Life Sciences,ENVS,ENVS493,3,10957,FLD,3,3,ENVS INTERNSHIP,,0,1,Stephen,McIninch,,,5/20/19,8/9/19,,,,,,,,,,,
201930,VCU Life Sciences,ENVS,ENVS591,2,38663,LEC,3,3,DIVERSITY IN SCIENCE & THE ENV,,15,4,J,Fox,,,6/10/19,7/18/19,M,T,W,R,,,,1030,1210,LFSCB,154
201930,VCU Life Sciences,ENVS,ENVS591,1,38805,LEC,1,1,ST:ENV APP OF DRONE TECH,,15,2,William,Shuart,,,7/29/19,7/30/19,M,T,,,,,,800,1700,,
201930,VCU Life Sciences,ENVS,ENVS591,3,37722,LEC,3,3,TOP:APPL DRONE TECHNOLOGY,,15,10,William,Shuart,,,7/29/19,8/2/19,M,T,W,R,F,,,800,1700,LFSCB,103
201930,VCU Life Sciences,ENVS,ENVS693,3,10968,FLD,3,3,INTERNSHIP IN ENVS,,0,1,Stephen,McIninch,,,5/20/19,8/9/19,,,,,,,,,,,
201930,VCU Life Sciences,ENVS,ENVS698,1,10969,MST,1,1,THESIS,,10,3,Rodney,Dyer,,,5/20/19,8/9/19,,,,,,,,,,,
201930,VCU Life Sciences,ENVS,ENVS698,3,10971,MST,3,3,THESIS,,10,1,Rodney,Dyer,,,5/20/19,8/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS101,1,39025,LEC,3,3,ENVIRONMENTAL STUDIES I,,90,53,Daniel,Albrecht-Mallinger,,,8/20/19,12/9/19,M,,W,,F,,,900,950,HIBBS,403
202010,VCU Life Sciences,ENVS,ENVS105,1,25839,LEC,3,3,PHYSICAL GEOLOGY,,75,86,Arif,Sikder,,,8/20/19,12/9/19,,T,,R,,,,1100,1215,OLVPH,1024
202010,VCU Life Sciences,ENVS,ENVS201,1,21935,LEC,3,3,EARTH SYSTEM SCIENCE,,150,150,Vickie,Connors,,,8/20/19,12/9/19,,T,,R,,,,1230,1345,LFSCB,155
202010,VCU Life Sciences,ENVS,ENVS260,1,39018,LEC,3,3,OUTDOOR LEADERSHIP,,40,32,Karl,Schmidt,,,8/20/19,12/9/19,,T,,R,,,,1530,1645,701WG,2305
202010,VCU Life Sciences,ENVS,ENVS291,3,39133,LEC,1,1,EARTH SYSTEMS MODELING,,12,3,Vickie,Connors,,,8/20/19,12/9/19,,T,,,,,,900,950,LFSCB,104
202010,VCU Life Sciences,ENVS,ENVS291,4,39135,LEC,1,1,EARTH SYSTEMS MODELING,,12,0,Vickie,Connors,,,8/20/19,12/9/19,,,W,,,,,900,950,LFSCB,104
202010,VCU Life Sciences,ENVS,ENVS291,1,39024,LEC,1,1,TOP: E-PORTFOLIO,,200,10,Rodney,Dyer,,,8/20/19,12/9/19,,,,,,,,,,ONLNE,
202010,VCU Life Sciences,ENVS,ENVS300,901,30233,LEC,3,3,SUST SOCTES: JAMES RIVER BASIN,,49,48,William,Godfrey,,,8/20/19,12/9/19,,T,,R,,,,1600,1715,HHALL,2108
202010,VCU Life Sciences,ENVS,ENVS301,902,25346,LEC,3,3,INTRODUCTION TO METEOROLOGY,,0,15,John,Bernier,,,8/20/19,12/9/19,,,,R,,,,1900,2140,LFSCB,251
202010,VCU Life Sciences,ENVS,ENVS310,901,21937,LEC,3,3,INTRODUCTION TO OCEANOGRAPHY,,0,20,Steven,Oden,,,8/20/19,12/9/19,M,,,,,,,1900,2140,LFSCB,253
202010,VCU Life Sciences,ENVS,ENVS311,1,34188,LEC,3,3,POLITICS OF THE ENVIRONMENT,same as POLI 311/001,120,69,J,Fox,,,8/20/19,12/9/19,M,,W,,F,,,1300,1350,TEMPL,1165
202010,VCU Life Sciences,ENVS,ENVS330,901,12717,LEC,3,3,ENVIRONMENTAL POLLUTION,SAME AS BIOL-332,140,84,Stephen,McIninch,,,8/20/19,12/9/19,,,W,,,,,1900,2140,LFSCB,151
202010,VCU Life Sciences,ENVS,ENVS332,901,28065,LEC,3,3,ENVIRONMENTAL MANAGEMENT,Same as URSP 332-901,50,7,Avrum,Shriar,,,8/20/19,12/9/19,M,,,,,,,1600,1840,HIBBS,327
202010,VCU Life Sciences,ENVS,ENVS335,901,12718,LEC,3,3,ENVIRONMENTAL GEOLOGY,,55,47,Arif,Sikder,,,8/20/19,12/9/19,M,,,,,,,1600,1840,LFSCB,253
202010,VCU Life Sciences,ENVS,ENVS361,901,39044,LEC,3,3,OUTDOOR TEAM BLDG & GRP FACIL,,20,11,Samuel,Albert,,,8/20/19,12/9/19,,T,,R,,,,1700,1815,LFSCB,154
202010,VCU Life Sciences,ENVS,ENVS368,1,36015,LEC,3,3,NATURE WRITING,same as ENGL 368/001,20,2,Leslie,Shiel,,,8/20/19,12/9/19,M,,W,,F,,,1000,1050,GRACS,1004H
202010,VCU Life Sciences,ENVS,ENVS391,902,39228,LEC,3,3,WATER,,40,12,Paul,Bukaveckas,,,8/20/19,12/9/19,M,,W,,,,,1600,1715,OLVPH,1033
202010,VCU Life Sciences,ENVS,ENVS391,1,39139,LEC,3,3,APPLICATIONS CONSERVATION SCI,,20,20,Lesley,Bulluck,,,8/20/19,12/9/19,M,,W,,,,,1400,1515,OLVED,4068
202010,VCU Life Sciences,ENVS,ENVS391,4,39442,LEC,3,3,ENERGY POLICY,,20,20,Brian,Toibin,,,8/20/19,12/9/19,M,,W,,F,,,1100,1150,GRACS,1004H
202010,VCU Life Sciences,ENVS,ENVS391,901,39032,LEC,3,3,TOP: PEST & VECTOR MANAGEMENT,,24,5,,,,,8/20/19,12/9/19,,T,,R,,,,1700,1815,LFSCB,253
202010,VCU Life Sciences,ENVS,ENVS421,1,37450,LEC,3,3,ENV DATA VISUALIZATION,,20,15,Jennifer,Ciminelli,,,8/20/19,12/9/19,,,,R,,,,1400,1640,LFSCB,103
202010,VCU Life Sciences,ENVS,ENVS490,901,12720,LEC,3,3,RES SEM IN ENV STUDIES WI,,30,7,Salvatore,Agosta,,,8/20/19,12/9/19,,,W,,,,,1600,1840,HHALL,3133
202010,VCU Life Sciences,ENVS,ENVS491,901,37663,LEC,3,3,TOP:WATER PERMITTING & POLICY,,12,12,Jonet,Prevost-White,,,8/20/19,12/9/19,,T,,R,,,,1900,2030,LFSCB,150
202010,VCU Life Sciences,ENVS,ENVS491,2,37652,LEC,3,3,TOP:APPLIED RAPTOR ECOLOGY,,12,11,Catherine,Viverette,,,8/20/19,12/9/19,M,,W,,,,,930,1045,LFSCB,156
202010,VCU Life Sciences,ENVS,ENVS491,3,37757,LEC,3,3,TOP:INVAS SP MGMT URBAN PARKS,,15,15,Anne,Wright,,,8/20/19,12/9/19,,,,,F,,,1400,1640,LFSCB,154
202010,VCU Life Sciences,ENVS,ENVS492,1,12721,IND,1,1,INDEPENDENT STUDY,,0,0,James,Vonesh,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS492,2,22945,IND,2,2,INDEPENDENT STUDY,,0,0,James,Vonesh,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS492,3,12722,IND,3,3,INDEPENDENT STUDY,,0,5,James,Vonesh,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS493,1,12723,FLD,1,1,ENVIRONMNTL STUDIES INTERNSHIP,,0,2,James,Vonesh,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS493,2,22971,FLD,2,2,ENVIRONMENTL STUDIES INTERNSHP,,0,1,James,Vonesh,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS493,3,12724,FLD,3,3,ENVIRONMNTL STUDIES INTERNSHIP,,0,8,James,Vonesh,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS499,1,37451,FLD,0,0,CAPSTONE EXPERIENCE,,0,3,James,Vonesh,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS521,901,33329,LEC,3,3,INTRO TO GEOGRAPHIC INFO SCI,,15,6,Stuart,Blankenship,,,8/20/19,12/9/19,,T,,,,,,1600,1840,LFSCB,103
202010,VCU Life Sciences,ENVS,ENVS521,1,35110,LEC,3,3,INTRO TO GEOGRAPHIC INFO SCI,,18,15,Jennifer,Ciminelli,,,8/20/19,12/9/19,,T,,,,,,1315,1555,LFSCB,103
202010,VCU Life Sciences,ENVS,ENVS543,2,37928,LEC,3,3,ENVIRONMENTAL DATA LITERACY,,20,20,Rodney,Dyer,,,8/20/19,12/9/19,M,,W,,,,,1000,1115,LFSCB,103
202010,VCU Life Sciences,ENVS,ENVS591,2,39566,LEC,3,3,TOP: APPL LANDSCAPE ECOL,,20,11,Lesley,Bulluck,,,8/20/19,12/9/19,M,,W,,,,,1100,1215,LFSCB,104
202010,VCU Life Sciences,ENVS,ENVS591,1,22061,LEC,1,1,TOPIC: STELLA MODELS FOR ESS,,0,0,Vickie,Connors,,,8/20/19,12/9/19,,,W,,,,,1300,1350,LFSCB,103
202010,VCU Life Sciences,ENVS,ENVS591,4,39086,LEC,4,4,TOP:APPLIED WETLANDS ECOLOGY,,22,13,Edward,Crawford,,,8/20/19,12/9/19,,,W,,,,,1300,1545,OFCMP,
202010,VCU Life Sciences,ENVS,ENVS591,4,39086,LEC,4,4,TOP:APPLIED WETLANDS ECOLOGY,,22,13,Edward,Crawford,,,8/20/19,12/9/19,M,,W,,,,,1130,1245,LFSCB,116
202010,VCU Life Sciences,ENVS,ENVS591,901,33310,LEC,3,3,TOP: ENVIRONMENTAL ENGINEERING,,15,15,Timothy,Kelly,,,8/20/19,12/9/19,M,,,,,,,1900,2140,LFSCB,103
202010,VCU Life Sciences,ENVS,ENVS591,903,39949,LEC,3,3,HYDROGEOLOGY,,15,7,Timothy,Kelly,,,8/20/19,12/9/19,,,W,,,,,1900,2140,LFSCB,103
202010,VCU Life Sciences,ENVS,ENVS591,C01,39446,LEC,1,1,TOP: SWIFT WATER SAFETY,,15,5,Andrew,Parent,,,9/7/19,9/8/19,,,,,,,,,,OFCMP,
202010,VCU Life Sciences,ENVS,ENVS591,904,31158,LEC,3,3,TOP:SEM IN SUSTNBLTY ACADEMICS,,0,5,Brian,Toibin,,,8/20/19,12/9/19,,T,,R,,,,1730,1830,HHALL,2108
202010,VCU Life Sciences,ENVS,ENVS601,901,12727,LEC,3,3,SURV IN ENVIRONMENTAL STUDIES,,15,10,J,Fox,,,8/20/19,12/9/19,M,,,,,,,1600,1840,TEMPL,2226
202010,VCU Life Sciences,ENVS,ENVS602,1,39087,WSP,3,3,ENVIRONMENTAL TECHNOLOGY,,15,11,William,Shuart,,,8/20/19,12/9/19,,,,R,,,,900,1140,LFSCB,103
202010,VCU Life Sciences,ENVS,ENVS640,901,39079,LEC,3,3,RIVER POLICY,,15,12,Jeter,Watson,,,8/20/19,12/9/19,,,W,,,,,1900,2140,LFSCB,255
202010,VCU Life Sciences,ENVS,ENVS691,2,38203,LEC,2,2,TOPICS: TEACHING PRACTICUM,,0,0,Rodney,Dyer,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS691,1,39085,LEC,3,3,TOP: SPECIES DISTRIB MODEL,,15,6,Daniel,McGarvey,,,8/20/19,12/9/19,M,,W,,,,,1430,1600,LFSCB,103
202010,VCU Life Sciences,ENVS,ENVS691,3,39226,LEC,3,3,QUANTIFYING BIODIVERSITY,,12,2,James,Vonesh,,,8/20/19,12/9/19,,,W,,,,,900,1130,,
202010,VCU Life Sciences,ENVS,ENVS692,1,12731,IND,1,1,INDEPENDENT STUDY,,0,0,Stephen,McIninch,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS692,2,12732,IND,2,2,INDEPENDENT STUDY,,0,0,Stephen,McIninch,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS692,3,12733,IND,3,3,INDEPENDENT STUDY,,0,0,Stephen,McIninch,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS693,1,12734,FLD,1,1,INTERNSHIP-ENVIRONMNTL STUDIES,,0,0,J,Fox,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS693,2,12735,FLD,2,2,INTERNSHIP-ENVIRONMNTL STUDIES,,0,0,J,Fox,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS693,3,12736,FLD,3,3,INTERNSHIP-ENVIRONMNTL STUDIES,,0,3,J,Fox,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS697,1,12737,RES,1,1,RESEARCH,,15,0,Rodney,Dyer,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS697,2,12738,RES,2,2,RESEARCH,,15,0,Rodney,Dyer,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS697,3,12739,RES,3,3,RESEARCH,,15,1,Rodney,Dyer,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS698,1,37047,MST,1,1,THESIS,,15,0,Rodney,Dyer,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS698,2,37046,MST,2,2,THESIS,,15,1,Rodney,Dyer,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVS698,3,24286,MST,3,3,THESIS,,15,4,Rodney,Dyer,,,8/20/19,12/9/19,,,,,,,,,,,
202010,VCU Life Sciences,ENVS,ENVZ105,L51,28869,LAB,1,1,PHYSICAL GEOLOGY LABORATORY,,24,24,Arif,Sikder,,,8/20/19,12/9/19,,T,,,,,,1700,1840,LFSCB,232
202010,VCU Life Sciences,ENVS,ENVZ335,L51,12740,LAB,1,1,ENVIRONMENTAL GEOLOGY LAB,,24,24,Arif,Sikder,,,8/20/19,12/9/19,,,W,,,,,1600,1740,LFSCB,232
202010,VCU Life Sciences,ENVS,ENVZ335,L52,28871,LAB,1,1,ENVIRONMENTAL GEOLOGY LAB,,24,23,Arif,Sikder,,,8/20/19,12/9/19,M,,,,,,,1900,2040,LFSCB,232
202020,VCU Life Sciences,ENVS,ENVS102,1,39672,LEC,3,3,ENVIRONMENTAL STUDIES II,,45,45,Daniel,Albrecht-Mallinger,,,1/13/20,5/2/20,M,,W,,F,,,900,950,HIBBS,403
202020,VCU Life Sciences,ENVS,ENVS102,2,39673,LEC,3,3,ENVIRONMENTAL STUDIES II,,45,46,Daniel,Albrecht-Mallinger,,,1/13/20,5/2/20,M,,W,,F,,,1100,1150,HIBBS,203
202020,VCU Life Sciences,ENVS,ENVS105,1,29369,LEC,3,3,PHYSICAL GEOLOGY,,70,69,Arif,Sikder,,,1/13/20,5/2/20,,T,,R,,,,1100,1215,MCALC,1102
202020,VCU Life Sciences,ENVS,ENVS260,1,39704,LEC,3,3,OUTDOOR LEADERSHIP,,20,16,Andrew,Parent,,,1/13/20,5/2/20,,T,,R,,,,1530,1645,LFSCB,154
202020,VCU Life Sciences,ENVS,ENVS291,1,39514,LEC,1,1,TOP: E-PORTFOLIO,,200,17,Rodney,Dyer,,,1/13/20,5/2/20,,,,,,,,,,ONLNE,
202020,VCU Life Sciences,ENVS,ENVS300,901,30760,LEC,3,3,SUST SOCIETIES: JAMES RIVER,,50,50,Brian,Toibin,,,1/13/20,5/2/20,,T,,R,,,,1700,1815,MCALC,2107
202020,VCU Life Sciences,ENVS,ENVS301,901,23054,LEC,3,3,INTRODUCTION TO METEOROLOGY,,0,16,John,Bernier,,,1/13/20,5/2/20,,T,,,,,,1900,2140,HHALL,2129
202020,VCU Life Sciences,ENVS,ENVS310,901,24320,LEC,3,3,INTRODUCTION TO OCEANOGRAPHY,,0,19,Steven,Oden,,,1/13/20,5/2/20,M,,,,,,,1900,2140,LFSCB,253
202020,VCU Life Sciences,ENVS,ENVS311,1,12658,LEC,3,3,POLITICS OF THE ENVIRONMENT,Same as POLI 311,100,64,J,Fox,,,1/13/20,5/2/20,M,,W,,F,,,1200,1250,HIBBS,303
202020,VCU Life Sciences,ENVS,ENVS311,902,34325,LEC,3,3,POLITICS OF THE ENVIRONMENT,,32,31,Jeter,Watson,,,1/13/20,5/2/20,,,W,,,,,1900,2140,OLVPH,3059
202020,VCU Life Sciences,ENVS,ENVS314,1,39515,LEC,3,3,MAN AND ENVIRONMENT,,24,24,Salvatore,Agosta,,,1/13/20,5/2/20,,T,,R,,,,900,1015,OLVED,2125
202020,VCU Life Sciences,ENVS,ENVS332,901,12659,LEC,3,3,ENVIRONMENTAL MANAGEMENT,SAME AS URSP-332,60,9,Anna,Salzberg,,,1/13/20,5/2/20,,,W,,,,,1900,2140,LFSCB,253
202020,VCU Life Sciences,ENVS,ENVS335,901,26194,LEC,3,3,CANCELLED,,0,0,,,,,.,.,,,,,,,,,,,
202020,VCU Life Sciences,ENVS,ENVS360,1,39705,LEC,3,3,OUTDOOR PROGRAMMING & EVNT MGT,,24,23,Karl,Schmidt,,,1/13/20,5/2/20,M,,W,,,,,1400,1515,TEMPL,2224
202020,VCU Life Sciences,ENVS,ENVS368,901,39008,LEC,3,3,NATURE WRITING,Same as ENGL 368,0,0,,,,,1/13/20,5/2/20,,,,,,,,,,,
202020,VCU Life Sciences,ENVS,ENVS391,1,39682,LEC,3,3,ST: APPS CONSERVATION SCI,,20,20,Lesley,Bulluck,,,1/13/20,5/2/20,,T,,R,,,,1230,1345,HHALL,3142
202020,VCU Life Sciences,ENVS,ENVS401,1,12662,LEC,3,3,METEOROLOGY AND CLIMATOLOGY,,75,61,Vickie,Connors,,,1/13/20,5/2/20,,T,,R,,,,1530,1645,TEMPL,1165
202020,VCU Life Sciences,ENVS,ENVS460,1,40806,LEC,3,3,WILDERNESS FIRST RESPONDER,,0,1,Karl,Schmidt,,,1/4/20,1/11/20,M,T,W,R,F,S,,800,1800,,
202020,VCU Life Sciences,ENVS,ENVS461,1,39520,LEC,3,3,WILDERNESS POLICY & PRACTICE,,0,11,Christina,Spohn,,,1/13/20,5/2/20,,T,,R,,,,1000,1050,LFSCB,156
202020,VCU Life Sciences,ENVS,ENVS491,4,38362,LEC,3,3,TOP:INVAS SP MGMT URBAN PARKS,,16,15,Edward,Crawford,,,1/13/20,5/2/20,,,,,F,,,1300,1540,LFSCB,154
202020,VCU Life Sciences,ENVS,ENVS491,5,38270,LEC,3,3,TOP: FOOD & ENVIRONMENT,,100,49,Stephen,McIninch,,,1/13/20,5/2/20,M,,W,,,,,1230,1345,701WG,2310
202020,VCU Life Sciences,ENVS,ENVS491,901,39686,LEC,3,3,ST: URBAN ECOLOGY,,20,20,Catherine,Viverette,,,1/13/20,5/2/20,,,W,,,,,1600,1840,OLVED,2116A
202020,VCU Life Sciences,ENVS,ENVS491,902,39513,LEC,3,3,TOP: CONSERV SOCIAL SCIENCE,,24,24,Rene,Valdez,,,1/13/20,5/2/20,M,,W,,,,,1900,2015,OLVED,2117
202020,VCU Life Sciences,ENVS,ENVS492,1,12665,IND,1,1,INDEPENDENT STUDY,,0,1,James,Vonesh,,,1/13/20,5/2/20,,,,,,,,,,,
202020,VCU Life Sciences,ENVS,ENVS492,2,26450,IND,2,2,INDEPENDENT STUDY,,0,0,James,Vonesh,,,1/13/20,5/2/20,,,,,,,,,,,
202020,VCU Life Sciences,ENVS,ENVS492,3,12666,IND,3,3,INDEPENDENT STUDY,,0,8,James,Vonesh,,,1/13/20,5/2/20,,,,,,,,,,,
202020,VCU Life Sciences,ENVS,ENVS493,1,35806,FLD,1,1,ENVIRONMENTL STUDIES INTERNSHP,,0,1,Stephen,McIninch,,,1/13/20,5/2/20,,,,,,,,,,,
202020,VCU Life Sciences,ENVS,ENVS493,2,12667,FLD,2,2,ENVIRONMENTL STUDIES INTERNSHP,,0,1,Stephen,McIninch,,,1/13/20,5/2/20,,,,,,,,,,,
202020,VCU Life Sciences,ENVS,ENVS493,3,12668,FLD,3,3,ENVIRONMENTL STUDIES INTERNSHP,,0,3,Stephen,McIninch,,,1/13/20,5/2/20,,,,,,,,,,,
